id,origen,destino,distancia,tiempo_estimado,costo,velocidad_promedio,congestion,disponible,incidentes,tipo_via,nombre_via,carriles,sentido_unico,peaje,restricciones,geometria
37203485,433136426,7989874580,47.763727150585176,0.05731647258070221,0.0,30.0,baja,True,0,residencial,Calle 71,1.0,False,False,[],"[[-74.0541748, 4.653272], [-74.0541393, 4.6532513], [-74.0541096, 4.6532341], [-74.0540473, 4.653202], [-74.053954, 4.6531649], [-74.0538824, 4.6531424], [-74.0537768, 4.6531123]]"
856959934#4,433136426,311361335,67.00157185948497,0.08040188623138196,0.0,30.0,baja,True,0,terciaria,Carrera 5,2.0,True,False,[],"[[-74.0541748, 4.653272], [-74.054205, 4.6532249], [-74.0544712, 4.6528097], [-74.0545004, 4.6527643]]"
856995353,434946794,265580300,42.971474288937536,0.051565769146725046,0.0,50.0,baja,True,0,secundaria,Avenida Calle 85,3.0,True,False,[],"[[-74.0590209, 4.6719642], [-74.0590946, 4.6720037], [-74.0591648, 4.672047], [-74.0592142, 4.6720794], [-74.0592613, 4.6721164], [-74.0593381, 4.6721839]]"
672573084#1,434947579,775387073,24.410849421986555,0.029293019306383866,0.0,30.0,baja,True,0,terciaria,Carrera 22,4.0,False,False,[],
672573084#2,434947579,775387251,53.1021743609931,0.06372260923319173,0.0,30.0,baja,True,0,terciaria,Carrera 22,4.0,False,False,[],
1016655550,434947579,9377155921,12.109005945668743,0.014530807134802492,0.0,30.0,baja,True,0,residencial,Calle 82,,False,False,[],
856959934#5,435197550,433136426,43.24420211698459,0.05189304254038151,0.0,30.0,baja,True,0,terciaria,Carrera 5,2.0,True,False,[],"[[-74.0539687, 4.6536022], [-74.054011, 4.6535366], [-74.0541402, 4.6533259], [-74.0541748, 4.653272]]"
856959934#6,435197551,435197550,16.177257823834797,0.019412709388601755,0.0,30.0,baja,True,0,terciaria,Carrera 5,2.0,True,False,[],
89901924,435197551,5686336993,172.53657076193173,0.2070438849143181,0.0,45.0,baja,True,0,terciaria,Avenida Calle 72,2.0,True,False,[],"[[-74.0538898, 4.6537246], [-74.0539214, 4.6537612], [-74.0539638, 4.6538103], [-74.0540569, 4.6539092], [-74.0541176, 4.6539725], [-74.054198, 4.6540463], [-74.0542651, 4.6541082], [-74.0543182, 4.6541561], [-74.0543773, 4.6542027], [-74.0544385, 4.6542496], [-74.0545336, 4.6543188], [-74.0546731, 4.654406], [-74.0548995, 4.6545501], [-74.0550071, 4.6546194], [-74.0550991, 4.6546888]]"
89623506#1,435197561,3938583880,102.39358327714996,0.12287229993257993,0.0,30.0,baja,True,0,residencial,Calle 70,2.0,True,False,[],"[[-74.0556717, 4.6522434], [-74.0564079, 4.6527113], [-74.0564492, 4.6527407]]"
37335745,435197562,435197561,56.176933842912874,0.06741232061149545,0.0,30.0,baja,True,0,residencial,Carrera 6,,True,False,[],
"[1010718781, 993445014]",435197562,264977631,80.71465404920976,0.09685758485905172,0.0,30.0,baja,True,0,residencial,Calle 69A,2.0,True,False,[],"[[-74.0559456, 4.6518183], [-74.0553667, 4.6514704], [-74.0553616, 4.651467], [-74.0553218, 4.6514437]]"
89626692,435197564,3938583883,183.27136642099126,0.21992563970518952,0.0,30.0,baja,True,0,residencial,Calle 69,2.0,True,False,[],"[[-74.0556296, 4.6509589], [-74.0556508, 4.6509752], [-74.056983, 4.6517818], [-74.0570412, 4.6518171]]"
"[28350709, 89623486]",439749230,5106063296,323.5947021918902,0.38831364263026824,0.0,30.0,baja,True,0,residencial,Calle 70A,2.0,False,False,[],"[[-74.0512744, 4.6509648], [-74.0515229, 4.6514977], [-74.051591, 4.6516057], [-74.0516443, 4.6516616], [-74.0516882, 4.6516838], [-74.0517436, 4.6516945], [-74.0517663, 4.6516996], [-74.0518026, 4.6516989], [-74.051853, 4.6516983], [-74.0521667, 4.6515032], [-74.0522043, 4.651471], [-74.052238, 4.651454], [-74.052265, 4.6514473], [-74.0522859, 4.6514482], [-74.052306, 4.6514498], [-74.0523345, 4.6514482], [-74.0523761, 4.6514575], [-74.0523939, 4.6514679], [-74.0524222, 4.651485], [-74.0524417, 4.6515087], [-74.0524594, 4.6515462], [-74.0524797, 4.6516064], [-74.0524896, 4.6517044], [-74.052352, 4.651971], [-74.0522878, 4.6520838], [-74.0522283, 4.6521417], [-74.052171, 4.6521783], [-74.0521097, 4.6521988], [-74.0520034, 4.652215], [-74.0519103, 4.6522559], [-74.0518855, 4.6522837], [-74.0518544, 4.6523388], [-74.0518268, 4.6523992]]"
"[344504962, 89623395]",439749230,3511346216,139.09131608695952,0.1669095793043514,0.0,30.0,baja,True,0,residencial,Carrera 1,2.0,False,False,[],"[[-74.0512744, 4.6509648], [-74.0510286, 4.6510635], [-74.0509167, 4.6511023], [-74.050804, 4.651137], [-74.0506203, 4.6511872], [-74.0505438, 4.6512019], [-74.0504875, 4.6511995], [-74.0504288, 4.6511875], [-74.0503936, 4.6511725], [-74.0503701, 4.651155], [-74.0503448, 4.6511277], [-74.0502074, 4.650903]]"
37637377,439749236,441217425,49.45695965473207,0.059348351585678485,0.0,30.0,baja,True,0,residencial,Calle 72,2.0,False,False,[],"[[-74.0501037, 4.651478], [-74.0497759, 4.6512167], [-74.0497587, 4.6511966]]"
89623467,439749236,3510790597,220.18792834957125,0.2642255140194855,0.0,30.0,baja,True,0,terciaria,Calle 72,2.0,True,False,[],"[[-74.0501037, 4.651478], [-74.0501399, 4.6514662], [-74.0501896, 4.6514598], [-74.0502782, 4.6514739], [-74.0503645, 4.6515025], [-74.05056, 4.6516435], [-74.0506034, 4.6516776], [-74.0506757, 4.6517176], [-74.0507627, 4.6517537], [-74.05088, 4.6517975], [-74.0509916, 4.6518123], [-74.0510692, 4.6518551], [-74.05112, 4.6518924], [-74.0511695, 4.6519338], [-74.0512203, 4.6519858], [-74.0512711, 4.6520338], [-74.0513369, 4.6521095], [-74.0514555, 4.6523354], [-74.0514933, 4.652388], [-74.0515629, 4.652442], [-74.0516139, 4.652471], [-74.0516842, 4.6525073]]"
37544885,439752067,439752068,169.77308321732193,0.20372769986078632,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],"[[-74.0536331, 4.6592697], [-74.0536639, 4.6592224], [-74.0545062, 4.6580152]]"
1199632375#1,439752067,267899323,101.72711274447717,0.1220725352933726,0.0,30.0,baja,True,0,secundaria,Calle 76,2.0,True,False,[],"[[-74.0536331, 4.6592697], [-74.0540833, 4.6595694], [-74.0543638, 4.6597573], [-74.054396, 4.6597784]]"
37544885#1,439752068,439752067,169.77308321732193,0.20372769986078632,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],"[[-74.0545062, 4.6580152], [-74.0536639, 4.6592224], [-74.0536331, 4.6592697]]"
74654037,439752068,264718418,90.44301751110595,0.10853162101332714,0.0,30.0,baja,True,0,residencial,Calle 75,2.0,True,False,[],"[[-74.0545062, 4.6580152], [-74.053891, 4.6576204], [-74.0538203, 4.6575745]]"
37637374,441217422,3196497180,151.19784011885784,0.1814374081426294,0.0,30.0,baja,True,0,residencial,Diagonal 74,2.0,False,False,[],"[[-74.0527626, 4.6570504], [-74.0527758, 4.6570468], [-74.0530213, 4.6569404], [-74.0531589, 4.6568891], [-74.0532872, 4.6568665], [-74.0534194, 4.6568534], [-74.0536308, 4.6568632], [-74.0537761, 4.6568949], [-74.0539011, 4.6569536], [-74.0539684, 4.6569946], [-74.0540414, 4.6570558]]"
344333621,441217422,441217423,24.161101892008634,0.02899332227041036,0.0,30.0,baja,True,0,residencial,Diagonal 74,1.0,True,False,[],"[[-74.0527626, 4.6570504], [-74.0526865, 4.6570361], [-74.0526579, 4.6570224], [-74.0526243, 4.656995], [-74.0525898, 4.6569396]]"
856959934#7,441217423,450845645,59.118897126606825,0.0709426765519282,0.0,30.0,baja,True,0,terciaria,Carrera 5,2.0,True,False,[],"[[-74.0525898, 4.6569396], [-74.0526516, 4.6567962], [-74.052823, 4.6564617]]"
37637381,441217424,441217463,58.82389474331108,0.0705886736919733,0.0,30.0,baja,True,0,residencial,Calle 74A,,False,False,[],
89619162#1,441217424,264553638,63.97681184530002,0.07677217421436003,0.0,30.0,baja,True,0,residencial,Carrera 3,2.0,True,False,[],
37637377#1,441217425,439749236,49.45695965473207,0.059348351585678485,0.0,30.0,baja,True,0,residencial,Calle 72,2.0,False,False,[],"[[-74.0497587, 4.6511966], [-74.0497759, 4.6512167], [-74.0501037, 4.651478]]"
"[1030194573, 37637375]",441217432,439749236,109.65433638757658,0.13158520366509188,0.0,30.0,baja,True,0,terciaria,Carrera 1A Este,2.0,True,False,[],"[[-74.0501757, 4.6523966], [-74.0501892, 4.6523588], [-74.0501982, 4.6523215], [-74.0502113, 4.6522605], [-74.0502204, 4.6521648], [-74.0502288, 4.6520673], [-74.0502326, 4.6520238], [-74.0502285, 4.6519605], [-74.0502082, 4.6519081], [-74.0501648, 4.6518234], [-74.0500679, 4.6516638], [-74.0500463, 4.6516086], [-74.050049, 4.6515695], [-74.0500625, 4.6515304], [-74.0501037, 4.651478]]"
37637380#1,441217462,264553464,57.66139797533969,0.06919367757040763,0.0,30.0,baja,True,0,residencial,Carrera 3,,False,False,[],"[[-74.0519071, 4.6547904], [-74.0518521, 4.6549034], [-74.0516801, 4.655257]]"
37637381#1,441217463,441217424,58.82389474331108,0.0705886736919733,0.0,30.0,baja,True,0,residencial,Calle 74A,,False,False,[],
37637386,441217466,441217423,44.360020251106825,0.05323202430132819,0.0,30.0,baja,True,0,residencial,Calle 75,,True,False,[],
1042453916,441217466,264553634,19.81741215658061,0.02378089458789673,0.0,30.0,baja,True,0,residencial,Calle 75,2.0,True,False,[],"[[-74.0522814, 4.6571939], [-74.0523906, 4.6572752], [-74.0524247, 4.6573005]]"
24381678#1,441217487,264553640,70.341236263545,0.08440948351625399,0.0,30.0,baja,True,0,residencial,Carrera 3,2.0,False,False,[],
344856043,441217487,3510543813,146.12907807270088,0.17535489368724105,0.0,45.0,baja,True,0,terciaria,Diagonal 76,2.0,True,False,[],
78285534#1,449727343,266892197,37.49968742064701,0.04499962490477641,0.0,30.0,baja,True,0,residencial,Carrera 8,2.0,False,False,[],"[[-74.0588582, 4.6519627], [-74.0587125, 4.6521786], [-74.058668, 4.6522416]]"
28351010,450845438,3197029612,64.96936385781927,0.07796323662938312,0.0,30.0,baja,True,0,residencial,Calle 80A,2.0,False,False,[],"[[-74.0491059, 4.6616374], [-74.0495165, 4.6620032], [-74.0495358, 4.6620329]]"
89617889,450845438,2822810532,91.58988250462778,0.10990785900555333,0.0,30.0,baja,True,0,residencial,Carrera 6,2.0,False,False,[],"[[-74.0491059, 4.6616374], [-74.0495022, 4.6611712], [-74.0496424, 4.6610109]]"
525683228,450845513,311370575,34.148917837037956,0.040978701404445546,0.0,40.0,baja,True,0,otro,,1.0,True,False,[],"[[-74.0513853, 4.6577541], [-74.0512754, 4.6576966], [-74.0512381, 4.6576744], [-74.0511896, 4.6576605], [-74.0511522, 4.6576562], [-74.0510998, 4.6576584]]"
1123709326,450845513,311370574,21.69137152727434,0.026029645832729213,0.0,30.0,baja,True,0,residencial,Diagonal 75,2.0,True,False,[],"[[-74.0513853, 4.6577541], [-74.0513228, 4.6576862], [-74.0512757, 4.6575946]]"
"[856959933, 856959934]",450845528,5592759375,99.38575187114115,0.1192629022453694,0.0,30.0,baja,True,0,terciaria,Carrera 6,2.0,True,False,[],"[[-74.051779, 4.6592751], [-74.0516054, 4.6593717], [-74.0514758, 4.6594348], [-74.0513236, 4.6594921], [-74.0512826, 4.6595068], [-74.051234, 4.6595071], [-74.0511913, 4.6594986], [-74.0511501, 4.6594786], [-74.0511114, 4.6594515], [-74.0510815, 4.6594162], [-74.0510676, 4.6593708], [-74.0510574, 4.6593036]]"
24827183,450845535,3510543814,11.58828618080716,0.01390594341696859,0.0,30.0,baja,True,0,terciaria,Calle 78,2.0,True,False,[],"[[-74.0495802, 4.6578383], [-74.0496157, 4.6578311], [-74.0496411, 4.6578285], [-74.0496839, 4.6578285]]"
1291833696,450845537,450845539,33.795187600172355,0.04055422512020682,0.0,30.0,baja,True,0,residencial,Carrera 2,2.0,False,False,[],
1010359870,450845537,450845535,14.70391594508748,0.017644699134104977,0.0,30.0,baja,True,0,residencial,Carrera 2,1.0,True,False,[],"[[-74.0496177, 4.6577199], [-74.0495961, 4.6577419], [-74.0495813, 4.6577688], [-74.0495742, 4.6577987], [-74.0495802, 4.6578383]]"
1291833696#1,450845539,450845537,33.795187600172355,0.04055422512020682,0.0,30.0,baja,True,0,residencial,Carrera 2,2.0,False,False,[],
856959934#8,450845645,264552907,61.9794493753287,0.07437533925039444,0.0,30.0,baja,True,0,terciaria,Carrera 5,2.0,True,False,[],"[[-74.052823, 4.6564617], [-74.0530445, 4.656009], [-74.05306, 4.6559763], [-74.0530677, 4.6559605]]"
89617698#3,450845652,264553636,85.06260326965008,0.1020751239235801,0.0,45.0,baja,True,0,terciaria,Carrera 4,2.0,True,False,[],"[[-74.051981, 4.6561806], [-74.051718, 4.6567785], [-74.0517073, 4.6568032], [-74.0516728, 4.6568812]]"
249087764,450845652,450845645,98.4136593589948,0.11809639123079377,0.0,30.0,baja,True,0,residencial,Calle 74A,,True,False,[],"[[-74.051981, 4.6561806], [-74.0520207, 4.6561931], [-74.0527696, 4.6564439], [-74.052823, 4.6564617]]"
914672125,452556899,13805375135,145.89223643173656,0.17507068371808387,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 11,1.0,True,False,[],"[[-74.0499872, 4.6698462], [-74.0506885, 4.6688291], [-74.0507137, 4.6687926], [-74.0507328, 4.6687649]]"
914672125#1,452556902,452556899,10.210419741026747,0.012252503689232096,0.0,50.0,baja,True,0,secundaria,Avenida Carrera 11,1.0,True,False,[],
37637390#1,452556935,264553638,38.25767499583034,0.045909209994996404,0.0,30.0,baja,True,0,residencial,Calle 75,2.0,False,False,[],
1123709327#2,452556935,3511348996,121.66312793295083,0.145995753519541,0.0,30.0,baja,True,0,residencial,Diagonal 75,2.0,True,False,[],"[[-74.0508264, 4.6563848], [-74.0505032, 4.6554568], [-74.0504726, 4.6554092], [-74.0504264, 4.6553786]]"
"[38827529, 38827530, 89623403, 1019629302]",460921936,3510543811,265.8521203413563,0.3190225444096276,0.0,30.0,baja,True,0,residencial,Calle 72A,2.0,False,False,[],"[[-74.0505316, 4.6529037], [-74.0504854, 4.6529331], [-74.0504308, 4.6529679], [-74.0503579, 4.6530066], [-74.0502742, 4.6530245], [-74.050175, 4.6529817], [-74.0499645, 4.6528533], [-74.0498532, 4.6527965], [-74.0497573, 4.6527832], [-74.0496419, 4.6527979], [-74.0495635, 4.6528547], [-74.0495051, 4.6529476], [-74.0494676, 4.6530178], [-74.0494582, 4.653078], [-74.0494483, 4.6531624], [-74.0494789, 4.6532873], [-74.0495772, 4.653433], [-74.0496938, 4.653506], [-74.0498697, 4.6535817], [-74.0501566, 4.6536645], [-74.0502081, 4.6536608]]"
"[89623560, 681906795]",460921936,3510542720,283.46682928048136,0.3401601951365776,0.0,60.0,baja,True,0,primaria,Diagonal 72,2.0,True,False,[],"[[-74.0505316, 4.6529037], [-74.0508295, 4.653221], [-74.0508564, 4.6532563], [-74.0508935, 4.6533142], [-74.0509218, 4.6533818], [-74.0509377, 4.6534464], [-74.050943, 4.6535246], [-74.0509313, 4.6535945], [-74.0509048, 4.6536601], [-74.0508687, 4.6537119], [-74.0508305, 4.6537574], [-74.0507689, 4.6538018], [-74.0507031, 4.6538325], [-74.0506464, 4.6538546], [-74.050277, 4.6539512], [-74.0501875, 4.6539826], [-74.0501013, 4.6540312], [-74.0500424, 4.6540713], [-74.0499721, 4.6541329], [-74.0499103, 4.6542001], [-74.0498543, 4.6542745], [-74.0497997, 4.6543576], [-74.0497165, 4.6545059], [-74.0496587, 4.65461]]"
916471067,465823484,308238350,68.58031145946393,0.08229637375135672,0.0,50.0,baja,True,0,primaria,Avenida Carrera 7,2.0,True,False,[],"[[-74.0504048, 4.6612657], [-74.0504739, 4.6611996], [-74.0505176, 4.6611579], [-74.0506345, 4.661046], [-74.0508517, 4.6608391]]"
39045683,465823587,465823593,49.97838275454921,0.05997405930545904,0.0,30.0,baja,True,0,residencial,Carrera 7A,,True,False,[],
89617844,465823587,308238253,100.87057123433615,0.12104468548120338,0.0,30.0,baja,True,0,residencial,Calle 79A,1.0,True,False,[],"[[-74.051899, 4.6619269], [-74.0525465, 4.6624723], [-74.0525942, 4.6625124]]"
28071873#1,465823593,465823598,18.1212118805289,0.021745454256634683,0.0,30.0,baja,True,0,residencial,Calle 79,1.0,True,False,[],
39045684,465823598,465823604,49.92564911880085,0.05991077894256101,0.0,30.0,baja,True,0,residencial,Carrera 7A,,True,False,[],
28071873#2,465823598,465823640,101.27770797166195,0.12153324956599433,0.0,30.0,baja,True,0,residencial,Calle 79,1.0,True,False,[],"[[-74.0520676, 4.6614813], [-74.0518119, 4.6612678], [-74.0516929, 4.6611661], [-74.0515648, 4.6610502], [-74.0514862, 4.6610222], [-74.051452, 4.6610139], [-74.0514178, 4.661019], [-74.0513705, 4.6610407], [-74.0513348, 4.6610683]]"
89617844#1,465823604,465823587,19.00549094377064,0.022806589132524764,0.0,30.0,baja,True,0,residencial,Calle 79A,1.0,True,False,[],
39045685,465823640,465823668,15.640997726139307,0.01876919727136717,0.0,30.0,baja,True,0,residencial,Calle 79A,2.0,True,False,[],
89617737,465823640,308238542,56.35081722204005,0.06762098066644806,0.0,30.0,baja,True,0,residencial,Calle 79,2.0,True,False,[],"[[-74.0513348, 4.6610683], [-74.0512949, 4.6610541], [-74.0512717, 4.6610398], [-74.051205, 4.6609889], [-74.051027, 4.6608289], [-74.0510012, 4.6607957], [-74.0509613, 4.6607348]]"
89617844#2,465823668,465823604,96.80510398221992,0.1161661247786639,0.0,30.0,baja,True,0,residencial,Calle 79A,1.0,True,False,[],"[[-74.0512476, 4.6611789], [-74.0512378, 4.6612223], [-74.0512368, 4.6612657], [-74.0512514, 4.6613433], [-74.0512719, 4.6613825], [-74.0512989, 4.6614216], [-74.051768, 4.6618166]]"
"[637634192, 956957609, 937020210]",465823710,13805375142,117.86468016071663,0.14143761619285994,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 11,1.0,True,False,[],"[[-74.0507863, 4.6686933], [-74.0508507, 4.6686078], [-74.0509326, 4.6684932], [-74.0513755, 4.6678732], [-74.0513908, 4.6678518], [-74.0514053, 4.6678314]]"
1042698244,465823710,311374484,136.4399815058308,0.16372797780699694,0.0,30.0,baja,True,0,terciaria,Calle 86,2.0,True,False,[],"[[-74.0507863, 4.6686933], [-74.0507619, 4.66868], [-74.0503675, 4.6684657], [-74.0497058, 4.6681052]]"
89890164#2,489190711,312656926,61.180264689297566,0.07341631762715708,0.0,30.0,baja,True,0,residencial,Calle 71,2.0,False,False,[],
89890164#3,489190711,1041859300,62.61358657030163,0.07513630388436195,0.0,30.0,baja,True,0,residencial,Calle 71,2.0,False,False,[],
343732312,489190793,5106387334,12.952517540565143,0.01554302104867817,0.0,50.0,baja,True,0,secundaria,Avenida Calle 68,3.0,True,False,[],
89874799,489190793,489190852,110.96543353699445,0.13315852024439334,0.0,30.0,baja,True,0,residencial,Carrera 25,1.0,True,False,[],"[[-74.0700545, 4.6593528], [-74.0700863, 4.6593043], [-74.0706057, 4.6585197]]"
89874989#2,498602113,498602117,101.44502403436161,0.12173402884123391,0.0,30.0,baja,True,0,residencial,Calle 65,2.0,False,False,[],"[[-74.066988, 4.6535761], [-74.066953, 4.6535596], [-74.0661738, 4.6531593]]"
89874989#3,498602113,310666531,155.5329068658209,0.1866394882389851,0.0,30.0,baja,True,0,residencial,Calle 65,2.0,False,False,[],"[[-74.066988, 4.6535761], [-74.0670233, 4.6535957], [-74.0679309, 4.6540624], [-74.0682168, 4.6542489]]"
1408392708#1,498602113,1942092499,44.75465715478647,0.053705588585743765,0.0,30.0,baja,True,0,secundaria,Avenida Carrera 17,3.0,True,False,[],"[[-74.066988, 4.6535761], [-74.0669575, 4.6537462], [-74.0669169, 4.6539723]]"
1373065427,498602117,1942092503,62.98374902379257,0.07558049882855108,0.0,30.0,baja,True,0,residencial,Carrera 16,2.0,True,False,[],
89874989#4,498602117,498602113,101.44502403436161,0.12173402884123391,0.0,30.0,baja,True,0,residencial,Calle 65,2.0,False,False,[],"[[-74.0661738, 4.6531593], [-74.066953, 4.6535596], [-74.066988, 4.6535761]]"
89875139#1,498602117,498602475,58.43070659865035,0.07011684791838042,0.0,30.0,baja,True,0,residencial,Calle 65,2.0,False,False,[],"[[-74.0661738, 4.6531593], [-74.0658134, 4.6530976], [-74.0656542, 4.6530703]]"
40936953,498602475,498602498,88.2169820856495,0.1058603785027794,0.0,30.0,baja,True,0,residencial,Carrera 15A,2.0,False,False,[],"[[-74.0656542, 4.6530703], [-74.065778, 4.6523351], [-74.0657881, 4.6522883]]"
89875139#2,498602475,312655769,59.19393411548066,0.07103272093857678,0.0,30.0,baja,True,0,residencial,Calle 65,2.0,False,False,[],"[[-74.0656542, 4.6530703], [-74.065434, 4.6530222], [-74.0651308, 4.6529645]]"
89875139#3,498602475,498602117,58.43070659865035,0.07011684791838042,0.0,30.0,baja,True,0,residencial,Calle 65,2.0,False,False,[],"[[-74.0656542, 4.6530703], [-74.0658134, 4.6530976], [-74.0661738, 4.6531593]]"
40936953#1,498602498,498602475,88.2169820856495,0.1058603785027794,0.0,30.0,baja,True,0,residencial,Carrera 15A,2.0,False,False,[],"[[-74.0657881, 4.6522883], [-74.065778, 4.6523351], [-74.0656542, 4.6530703]]"
909618852,498602498,283342319,62.986364597023986,0.07558363751642878,0.0,30.0,baja,True,0,terciaria,Calle 64,1.0,True,False,[],"[[-74.0657881, 4.6522883], [-74.0658697, 4.6523383], [-74.0661503, 4.6525103], [-74.066216, 4.6525508], [-74.0662721, 4.6525852]]"
89759410,498604658,498604661,114.93034308808356,0.13791641170570026,0.0,30.0,baja,True,0,residencial,Calle 63A,2.0,False,False,[],"[[-74.0655168, 4.6508544], [-74.065549, 4.65086], [-74.0665378, 4.6510353]]"
909618851#1,498604661,310666444,92.27522382315239,0.11073026858778286,0.0,30.0,baja,True,0,residencial,Carrera 16,2.0,True,False,[],
89759410#1,498604661,498604658,114.93034308808356,0.13791641170570026,0.0,30.0,baja,True,0,residencial,Calle 63A,2.0,False,False,[],"[[-74.0665378, 4.6510353], [-74.065549, 4.65086], [-74.0655168, 4.6508544]]"
1040959237,498604661,278365681,100.55750321933505,0.12066900386320206,0.0,30.0,baja,True,0,residencial,Calle 63A,2.0,True,False,[],"[[-74.0665378, 4.6510353], [-74.0673764, 4.6511839], [-74.0674312, 4.6511931]]"
1053475383,498604664,1041714548,86.8031326386854,0.10416375916642248,0.0,30.0,baja,True,0,terciaria,Carrera 20,2.0,True,False,[],
89875323,498604664,498604669,53.87203702258699,0.06464644442710438,0.0,30.0,baja,True,0,residencial,Calle 63A,2.0,False,False,[],"[[-74.0698423, 4.6516598], [-74.0698937, 4.6516697], [-74.0703195, 4.651752]]"
89875323#1,498604664,1041714652,60.50324714946078,0.07260389657935294,0.0,30.0,baja,True,0,residencial,Calle 63A,2.0,False,False,[],"[[-74.0698423, 4.6516598], [-74.0698123, 4.651654], [-74.0696793, 4.6516283], [-74.0693951, 4.6515748], [-74.0693584, 4.6515663], [-74.0693064, 4.6515562]]"
25973463#2,498604669,1041714677,86.13566012733865,0.10336279215280639,0.0,30.0,baja,True,0,residencial,Carrera 21,2.0,False,False,[],
89875323#2,498604669,498604664,53.87203702258699,0.06464644442710438,0.0,30.0,baja,True,0,residencial,Calle 63A,2.0,False,False,[],"[[-74.0703195, 4.651752], [-74.0698937, 4.6516697], [-74.0698423, 4.6516598]]"
89901834#2,500963205,354856271,54.97598461183808,0.0659711815342057,0.0,30.0,baja,True,0,residencial,Carrera 22,2.0,True,False,[],
1062826273,500963205,500963760,100.70455744149837,0.12084546892979804,0.0,30.0,baja,True,0,residencial,Calle 77,2.0,True,False,[],
89606513,500963208,5108556106,88.2958730961314,0.10595504771535769,0.0,70.0,baja,True,0,troncal,Avenida Calle 80,3.0,True,False,[],
23502415#5,500963758,500963759,70.82817610614025,0.08499381132736829,0.0,30.0,baja,True,0,residencial,Carrera 23,2.0,True,False,[],"[[-74.062904, 4.668204], [-74.0629306, 4.6681619], [-74.0632444, 4.6676649]]"
"[1551562093, 89901839]",500963758,500963208,108.93101902419474,0.1307172228290337,0.0,70.0,baja,True,0,troncal,Avenida Calle 80,3.0,True,False,[],"[[-74.062904, 4.668204], [-74.0626241, 4.6678569], [-74.0623632, 4.6675363], [-74.0622833, 4.6674445]]"
23502415#6,500963759,500963760,96.21179175489661,0.11545415010587594,0.0,30.0,baja,True,0,residencial,Carrera 23,2.0,True,False,[],
31715816#1,500963759,354856252,75.26545457861684,0.09031854549434022,0.0,30.0,baja,True,0,residencial,Calle 78,2.0,True,False,[],"[[-74.0632444, 4.6676649], [-74.0637861, 4.6679871], [-74.0638275, 4.6680119]]"
23502415#7,500963760,253762181,107.48336658619553,0.12898003990343462,0.0,30.0,baja,True,0,residencial,Carrera 23,2.0,True,False,[],"[[-74.0637068, 4.6669326], [-74.0642076, 4.6661767], [-74.0642198, 4.6661589], [-74.064242, 4.6661265]]"
1062826273#1,500963760,903701516,75.6016517624281,0.09072198211491372,0.0,30.0,baja,True,0,residencial,Calle 77,2.0,True,False,[],"[[-74.0637068, 4.6669326], [-74.0642632, 4.6672802], [-74.0642848, 4.6672937]]"
276269691,501588557,2811229875,56.039901790414035,0.06724788214849685,0.0,30.0,baja,True,0,residencial,Carrera 12,2.0,False,False,[],
"[525672944, 276269690]",501588557,501594850,114.07047370579426,0.13688456844695313,0.0,30.0,baja,True,0,residencial,Carrera 12,2.0,True,False,[],"[[-74.05218, 4.6697432], [-74.0522039, 4.6697391], [-74.0522248, 4.6697333], [-74.0522434, 4.669724], [-74.0522585, 4.6697107], [-74.052274, 4.6696878], [-74.0523579, 4.669518], [-74.0523645, 4.6694902], [-74.0523667, 4.6694632], [-74.052363, 4.6694369], [-74.0523535, 4.6694085], [-74.0523433, 4.6693851], [-74.0523257, 4.6693632], [-74.0520524, 4.6692007], [-74.0520335, 4.6691915], [-74.0520131, 4.6691845], [-74.0519899, 4.6691828], [-74.0519597, 4.669184], [-74.0519358, 4.6691909], [-74.0519102, 4.6692031], [-74.0518928, 4.6692176], [-74.0518759, 4.6692378], [-74.051854, 4.6692733]]"
525672943,501594850,2808920237,10.799693611131477,0.012959632333357774,0.0,30.0,baja,True,0,residencial,Carrera 12,2.0,True,False,[],
375278866,501594850,13805375137,119.84469396284788,0.14381363275541748,0.0,30.0,baja,True,0,residencial,Calle 86,2.0,True,False,[],"[[-74.051854, 4.6692733], [-74.0509871, 4.6688024], [-74.0509242, 4.6687682], [-74.0509045, 4.6687575]]"
89875311,678455692,13778340372,42.24739118122289,0.05069686941746746,0.0,30.0,baja,True,0,residencial,Calle 68,2.0,False,False,[],"[[-74.063604, 4.6551226], [-74.0635252, 4.6550758], [-74.0632766, 4.654928]]"
1172472809,678455692,13790717179,134.36104442810108,0.16123325331372132,0.0,50.0,baja,True,0,secundaria,Avenida Calle 68,3.0,True,False,[],"[[-74.063604, 4.6551226], [-74.0638919, 4.6552937], [-74.0640769, 4.6554036], [-74.0645348, 4.6556757], [-74.0645677, 4.6556953], [-74.0646453, 4.6557414]]"
1014910028,693951507,264718187,98.39051434936259,0.11806861721923512,0.0,45.0,baja,True,0,terciaria,Calle 74,2.0,True,False,[],"[[-74.0565553, 4.6581551], [-74.0562181, 4.6578717], [-74.0561422, 4.6578079], [-74.0559557, 4.6576512], [-74.055913, 4.6576153], [-74.0558766, 4.6575847]]"
