id,nombre,latitud,longitud,tipo,accesible
13282116202,Nodo 13282116202,4.6582672,-74.0667057,interseccion,True
13282116204,Nodo 13282116204,4.6577713,-74.0659256,interseccion,True
13282116206,Nodo 13282116206,4.6568937,-74.0665143,interseccion,True
13383492230,Nodo 13383492230,4.6687954,-74.0633729,interseccion,True
13383492233,Nodo 13383492233,4.6691201,-74.0632902,interseccion,True
13383492234,Nodo 13383492234,4.6689063,-74.0634616,interseccion,True
13441319707,Nodo 13441319707,4.6525361,-74.0662806,interseccion,True
13508151294,Nodo 13508151294,4.6602964,-74.0632442,interseccion,True
13617956754,Nodo 13617956754,4.6540667,-74.0608029,interseccion,True
13617956756,Nodo 13617956756,4.6527544,-74.0614286,interseccion,True
13617956758,Nodo 13617956758,4.6522022,-74.0605522,interseccion,True
13617956760,Nodo 13617956760,4.6516819,-74.0597263,interseccion,True
13617956761,Nodo 13617956761,4.6513028,-74.0591276,interseccion,True
13617956767,Nodo 13617956767,4.6536622,-74.0628354,interseccion,True
13617994816,Nodo 13617994816,4.6593782,-74.0617204,interseccion,True
13617994819,Nodo 13617994819,4.6594521,-74.0620672,interseccion,True
13617994821,Nodo 13617994821,4.6609322,-74.0618222,interseccion,True
13617994823,Nodo 13617994823,4.662907,-74.0610956,interseccion,True
13778340372,Nodo 13778340372,4.654928,-74.0632766,interseccion,True
13778629057,Nodo 13778629057,4.658978,-74.0617343,interseccion,True
13778686646,Nodo 13778686646,4.6632156,-74.0636356,interseccion,True
13778686649,Nodo 13778686649,4.6647461,-74.0659763,interseccion,True
13778686650,Nodo 13778686650,4.6648093,-74.0660711,interseccion,True
13778686674,Nodo 13778686674,4.6641365,-74.0605277,interseccion,True
13790717160,Nodo 13790717160,4.6581324,-74.0684202,interseccion,True
13790717162,Nodo 13790717162,4.6590107,-74.0695815,interseccion,True
13790717163,Nodo 13790717163,4.6590679,-74.0696605,interseccion,True
13790717175,Nodo 13790717175,4.6573951,-74.0672858,interseccion,True
13790717177,Nodo 13790717177,4.6563578,-74.0656898,interseccion,True
13790717179,Nodo 13790717179,4.6557414,-74.0646453,interseccion,True
13805375135,Nodo 13805375135,4.6687649,-74.0507328,interseccion,True
13805375136,Nodo 13805375136,4.6688313,-74.0508527,interseccion,True
13805375137,Nodo 13805375137,4.6687575,-74.0509045,interseccion,True
13805375142,Nodo 13805375142,4.6678314,-74.0514053,interseccion,True
13805375143,Nodo 13805375143,4.667905,-74.0515205,interseccion,True
13805375146,Nodo 13805375146,4.6668349,-74.0520917,interseccion,True
13805375147,Nodo 13805375147,4.6667372,-74.0521567,interseccion,True
13805375148,Nodo 13805375148,4.6669328,-74.0521817,interseccion,True
13805375149,Nodo 13805375149,4.6668352,-74.0522469,interseccion,True
13805375156,Nodo 13805375156,4.6658222,-74.0528921,interseccion,True
13805375158,Nodo 13805375158,4.6650116,-74.0533945,interseccion,True
13805375161,Nodo 13805375161,4.6642873,-74.0538879,interseccion,True
13805375164,Nodo 13805375164,4.6627526,-74.0549441,interseccion,True
13805375168,Nodo 13805375168,4.6616545,-74.0557126,interseccion,True
13805375169,Nodo 13805375169,4.6590322,-74.0574877,interseccion,True
13805375172,Nodo 13805375172,4.658318,-74.0579882,interseccion,True
13805375175,Nodo 13805375175,4.6556778,-74.0597932,interseccion,True
13805375178,Nodo 13805375178,4.6551041,-74.0601931,interseccion,True
13821341071,Nodo 13821341071,4.6611362,-74.0585165,interseccion,True
13821378702,Nodo 13821378702,4.6652351,-74.070117,interseccion,True
13821378703,Nodo 13821378703,4.6653229,-74.0700528,interseccion,True
13821378707,Nodo 13821378707,4.6656579,-74.070502,interseccion,True
13821378708,Nodo 13821378708,4.6655717,-74.0705647,interseccion,True
13859007793,Nodo 13859007793,4.6678043,-74.0610476,interseccion,True
13903297057,Nodo 13903297057,4.6545732,-74.0667992,interseccion,True
13903297059,Nodo 13903297059,4.6541407,-74.0659643,interseccion,True
13903297060,Nodo 13903297060,4.6550765,-74.0676714,interseccion,True
13903297062,Nodo 13903297062,4.6556087,-74.0684252,interseccion,True
